time,measurement,field,value,application,batchId,configurationId,executionCounter,host,interface,projectId,userId
2026-08-12 13:08:20+00:00,net,bytes_recv,2054942544,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:08:30+00:00,net,bytes_recv,2055374838,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:08:40+00:00,net,bytes_recv,2055738176,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:08:50+00:00,net,bytes_recv,2056139575,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:00+00:00,net,bytes_recv,2056494287,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:10+00:00,net,bytes_recv,2056919514,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:20+00:00,net,bytes_recv,2057446699,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:30+00:00,net,bytes_recv,2058029421,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:40+00:00,net,bytes_recv,2058890970,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:50+00:00,net,bytes_recv,2060133364,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:10:00+00:00,net,bytes_recv,2061458391,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:10:10+00:00,net,bytes_recv,2063831442,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:10:20+00:00,net,bytes_recv,2080220924,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:10:30+00:00,net,bytes_recv,2141297530,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:10:40+00:00,net,bytes_recv,2337628713,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:10:50+00:00,net,bytes_recv,2698492879,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:11:00+00:00,net,bytes_recv,3101257746,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:11:10+00:00,net,bytes_recv,3509771575,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:11:20+00:00,net,bytes_recv,3911362484,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:11:30+00:00,net,bytes_recv,4318385213,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:11:40+00:00,net,bytes_recv,4722278382,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:11:50+00:00,net,bytes_recv,5126299100,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:12:00+00:00,net,bytes_recv,5539678037,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:12:10+00:00,net,bytes_recv,5950019213,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:12:20+00:00,net,bytes_recv,6363623508,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:12:30+00:00,net,bytes_recv,6771846743,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:12:40+00:00,net,bytes_recv,7184721588,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:12:50+00:00,net,bytes_recv,7597358827,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:13:00+00:00,net,bytes_recv,8012346358,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:13:10+00:00,net,bytes_recv,8427679335,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:13:20+00:00,net,bytes_recv,8838291783,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:13:30+00:00,net,bytes_recv,9255251281,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:13:40+00:00,net,bytes_recv,9408177641,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:08:20+00:00,net,bytes_sent,977111263,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:08:30+00:00,net,bytes_sent,977573464,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:08:40+00:00,net,bytes_sent,977904892,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:08:50+00:00,net,bytes_sent,978242883,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:00+00:00,net,bytes_sent,978598475,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:10+00:00,net,bytes_sent,978997947,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:20+00:00,net,bytes_sent,979514607,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:30+00:00,net,bytes_sent,980087440,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
2026-08-12 13:09:40+00:00,net,bytes_sent,980817571,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,1,ip-172-31-19-39,ens5,ranking,benchANT
