time,measurement,field,value,application,batchId,configurationId,device,executionCounter,fstype,host,mode,path,projectId,userId
2026-08-12 13:10:20+00:00,disk,free,96845127680.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:10:20+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:10:20+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:10:30+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:10:30+00:00,disk,free,96759123968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:10:30+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:10:30+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:10:40+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:10:40+00:00,disk,free,96564314112.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:10:40+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:10:40+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:10:50+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:10:50+00:00,disk,free,96230051840.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:10:50+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:10:50+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:11:00+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:11:00+00:00,disk,free,95856295936.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:11:00+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:11:00+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:11:10+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:11:10+00:00,disk,free,95476023296.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:11:10+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:11:10+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:11:20+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:11:20+00:00,disk,free,95102246912.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:11:20+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:11:20+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:11:30+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:11:30+00:00,disk,free,94722224128.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:11:30+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:11:30+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:11:40+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:11:40+00:00,disk,free,94345728000.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:11:40+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
2026-08-12 13:11:40+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p16,1,ext4,ip-172-31-19-39,rw,/boot,ranking,benchANT
2026-08-12 13:11:50+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,efivarfs,1,efivarfs,ip-172-31-19-39,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 13:11:50+00:00,disk,free,93967675392.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p1,1,ext4,ip-172-31-19-39,rw,/,ranking,benchANT
2026-08-12 13:11:50+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-xlarge-xlarge-aws,nvme0n1p15,1,vfat,ip-172-31-19-39,rw,/boot/efi,ranking,benchANT
