/binary/tsbs/bin/tsbs_generate_queries --queries 100000 --query-type single-groupby-1-1-1 --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format iotdb --file /binary/tsbs/bin/queries && /binary/tsbs/bin/tsbs_generate_data --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format iotdb --file /binary/tsbs/bin/data && /binary/tsbs/bin/tsbs_load_iotdb --host 172.31.18.64 --user stackit --password PjjeGSGKUBOzG9duX0C3VtQD6BU33qoECMqY2MmF7feQx7v0j7flv3tlyeOer3lu --batch-size 1000 --seed 123 --workers 50 --file /binary/tsbs/bin/data
2023/09/14 11:39:25 tsbs_load_iotdb target: 172.31.18.64:6667, no timeout for session opening check. Loading with 50 workers.
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1694692295,2036661.99,9.237160E+08,1265362.82,182105.54,8.233500E+07,112787.53
1694692305,1747193.98,9.411880E+08,1271874.07,154299.47,8.387800E+07,113348.51
1694692315,1198684.66,9.531750E+08,1270898.20,108598.61,8.496400E+07,113285.17
1694692325,1368308.91,9.668580E+08,1272179.91,121100.79,8.617500E+07,113388.01
1694692335,1561678.21,9.824760E+08,1275939.91,138589.19,8.756100E+07,113715.32
1694692345,1765939.88,1.000134E+09,1282221.46,156412.39,8.912500E+07,114262.68
1694692355,2202208.29,1.022156E+09,1293866.80,198000.75,9.110500E+07,115322.65
1694692365,1635307.32,1.038509E+09,1298134.78,144600.65,9.255100E+07,115688.62
1694692375,1349230.06,1.052002E+09,1298765.62,120993.73,9.376100E+07,115754.12
1694692385,1396950.76,1.065971E+09,1299962.96,125204.55,9.501300E+07,115869.36
1694692395,1157616.70,1.077547E+09,1298247.97,102601.48,9.603900E+07,115709.51
1694692405,1923177.60,1.096779E+09,1305687.68,170198.02,9.774100E+07,116358.19
1694692415,1716207.77,1.113941E+09,1310517.30,153600.70,9.927700E+07,116796.34
1694692425,1967866.58,1.133620E+09,1318161.02,175797.01,1.010350E+08,117482.40
1694692435,1122625.77,1.144846E+09,1315913.54,99802.29,1.020330E+08,117279.19
1694692445,1748435.17,1.162332E+09,1320829.01,156385.26,1.035970E+08,117723.61
1694692455,1535430.62,1.177686E+09,1323240.22,136102.71,1.049580E+08,117930.12
1694692465,1589979.45,1.193585E+09,1326203.83,141307.06,1.063710E+08,118189.85
1694692475,1441437.07,1.207999E+09,1327470.10,128703.31,1.076580E+08,118305.38
1694692485,1472292.73,1.222722E+09,1329044.26,131199.35,1.089700E+08,118445.53
1694692495,1722698.61,1.239949E+09,1333277.11,154199.88,1.105120E+08,118829.98
1694692505,1423503.15,1.254184E+09,1334236.95,126500.28,1.117770E+08,118911.58
1694692515,1407503.74,1.268259E+09,1335008.18,125700.33,1.130340E+08,118983.04
1694692525,1210285.38,1.280362E+09,1333708.97,107498.70,1.141090E+08,118863.41
1694692535,1541180.23,1.295774E+09,1335847.87,135898.26,1.154680E+08,119039.03
1694692545,1307322.16,1.308847E+09,1335556.80,118202.00,1.166500E+08,119030.49
1694692555,1620204.23,1.325049E+09,1338432.02,144000.38,1.180900E+08,119282.71
1694692565,1721261.99,1.342263E+09,1342260.62,153487.69,1.196250E+08,119624.79
1694692575,1337509.26,1.355637E+09,1342213.58,119009.72,1.208150E+08,119618.70
1694692585,1676685.48,1.372404E+09,1345492.74,149298.71,1.223080E+08,119909.68
1694692595,980957.24,1.382214E+09,1341953.41,87796.17,1.231860E+08,119597.89
1694692605,1445670.73,1.396670E+09,1342950.64,128706.30,1.244730E+08,119685.46
1694692615,1590810.80,1.412578E+09,1345311.20,141500.96,1.258880E+08,119893.23
1694692625,1501386.24,1.427592E+09,1346783.62,133198.78,1.272200E+08,120018.75
1694692635,1343205.90,1.441024E+09,1346750.18,120100.53,1.284210E+08,120019.52
1694692645,1453307.20,1.455557E+09,1347736.81,129800.64,1.297190E+08,120110.08
1694692655,1366800.26,1.469225E+09,1347911.71,121200.02,1.309310E+08,120120.08
1694692665,1315576.01,1.482381E+09,1347617.74,117997.85,1.321110E+08,120100.79
1694692675,1339112.53,1.495772E+09,1347541.12,119301.12,1.333040E+08,120093.58
1694692685,1582107.94,1.511593E+09,1349635.45,141200.71,1.347160E+08,120282.04
1694692695,1643485.89,1.528028E+09,1352235.92,145598.75,1.361720E+08,120506.08
1694692705,822606.31,1.536254E+09,1347590.08,73900.57,1.369110E+08,120097.27
1694692715,1921900.73,1.555473E+09,1352584.08,170500.06,1.386160E+08,120535.55
1694692725,1705211.11,1.572525E+09,1355623.95,152200.99,1.401380E+08,120808.53
1694692735,1370085.41,1.586227E+09,1355747.56,122389.76,1.413620E+08,120822.04
1694692745,1204098.12,1.598267E+09,1354462.50,108208.82,1.424440E+08,120715.16
1694692755,1379280.13,1.612060E+09,1354671.06,123098.23,1.436750E+08,120735.19
1694692765,1583808.31,1.627898E+09,1356580.52,139900.73,1.450740E+08,120894.90
1694692775,1509300.98,1.642991E+09,1357842.67,134100.09,1.464150E+08,121004.03
1694692785,1465011.70,1.657641E+09,1358721.10,130901.05,1.477240E+08,121085.15
1694692795,1829394.61,1.675935E+09,1362547.72,162599.52,1.493500E+08,121422.67
1694692805,1413585.08,1.690071E+09,1362959.32,126698.66,1.506170E+08,121465.22
1694692815,1600022.11,1.706071E+09,1364855.79,142901.97,1.520460E+08,121636.71
1694692825,1344800.90,1.719519E+09,1364696.63,119400.08,1.532400E+08,121618.96
1694692835,1285781.85,1.732377E+09,1364075.24,114298.39,1.543830E+08,121561.32
1694692845,1280018.25,1.745177E+09,1363418.56,114301.63,1.555260E+08,121504.60
1694692855,1406397.50,1.759241E+09,1363751.73,125099.78,1.567770E+08,121532.47
1694692865,1761692.75,1.776858E+09,1366812.82,156799.35,1.583450E+08,121803.75
1694692875,1241499.21,1.789273E+09,1365856.23,111299.93,1.594580E+08,121723.57
1694692885,1310698.15,1.802380E+09,1365438.37,116799.84,1.606260E+08,121686.27
1694692895,1742786.93,1.819808E+09,1368275.59,155698.83,1.621830E+08,121942.01
1694692905,1304219.79,1.832850E+09,1367797.57,115901.76,1.633420E+08,121896.93
1694692915,1500195.69,1.847852E+09,1368778.30,132199.62,1.646640E+08,121973.25
1694692925,1665271.53,1.864505E+09,1370958.43,149297.45,1.661570E+08,122174.16
1694692935,1299416.51,1.877499E+09,1370436.24,115401.47,1.673110E+08,122124.73
1694692945,1345412.40,1.890953E+09,1370254.91,121101.12,1.685220E+08,122117.31
1694692955,1538384.37,1.906337E+09,1371464.48,135998.62,1.698820E+08,122217.18
1694692965,1287599.17,1.919213E+09,1370865.44,115799.93,1.710400E+08,122171.34
1694692975,1492405.38,1.934137E+09,1371727.43,132300.48,1.723630E+08,122243.18
1694692985,1178798.64,1.945925E+09,1370368.77,105599.88,1.734190E+08,122125.97
1694692995,1659200.23,1.962517E+09,1372388.57,145900.02,1.748780E+08,122292.22
1694693005,1698300.00,1.979500E+09,1374651.84,153500.00,1.764130E+08,122508.94
1694693015,1375595.98,1.993256E+09,1374658.35,121699.64,1.776300E+08,122503.36
1694693025,1369871.56,2.006955E+09,1374625.57,121997.47,1.788500E+08,122499.90
1694693035,1295025.63,2.019905E+09,1374084.08,116402.30,1.800140E+08,122458.42
1694693045,1705728.49,2.036963E+09,1376325.01,151093.67,1.815250E+08,122651.91
1694693055,1279863.22,2.049761E+09,1375677.65,114905.68,1.826740E+08,122599.92
1694693065,1599998.46,2.065761E+09,1377173.12,141199.86,1.840860E+08,122723.92
1694693075,1475505.77,2.080516E+09,1377824.33,131900.52,1.854050E+08,122784.69
1694693085,1591279.42,2.096429E+09,1379228.66,142298.16,1.868280E+08,122913.07
1694693095,1184910.50,2.108278E+09,1377958.62,106500.94,1.878930E+08,122805.81
1694693105,1462192.08,2.122900E+09,1378505.59,129399.30,1.891870E+08,122848.62
1694693115,1488915.99,2.137789E+09,1379217.91,132101.42,1.905080E+08,122908.32
1694693125,1548572.29,2.153275E+09,1380303.53,138897.51,1.918970E+08,123010.81
1694693135,1086440.31,2.164140E+09,1378431.69,96194.71,1.928590E+08,122840.00
1694693145,1660209.88,2.180742E+09,1380215.08,147900.88,1.943380E+08,122998.61
1694693155,1496384.03,2.195705E+09,1380945.66,134007.53,1.956780E+08,123067.85
1694693165,1242213.82,2.208127E+09,1380078.60,109901.22,1.967770E+08,122985.56
1694693175,1790518.91,2.226033E+09,1382628.03,159392.78,1.983710E+08,123211.70
1694693185,1293053.25,2.238963E+09,1382075.12,116104.78,1.995320E+08,123167.83
1694693195,1503400.39,2.253997E+09,1382819.45,133200.03,2.008640E+08,123229.38
1694693205,1459798.84,2.268595E+09,1383288.84,130199.90,2.021660E+08,123271.88
1694693215,1256161.31,2.281157E+09,1382518.34,111896.55,2.032850E+08,123202.94
1694693225,1164913.36,2.292806E+09,1381207.49,105001.20,2.043350E+08,123093.29
1694693235,1081112.83,2.303617E+09,1379410.54,95201.13,2.052870E+08,122926.27
1694693245,1598393.34,2.319601E+09,1380714.01,141899.41,2.067060E+08,123039.21
1694693255,1256510.13,2.332166E+09,1379979.08,111900.90,2.078250E+08,122973.30
1694693265,1336396.42,2.345530E+09,1379722.71,119999.68,2.090250E+08,122955.81
1694693275,1385412.44,2.359384E+09,1379755.98,122901.10,2.102540E+08,122955.49
1694693285,1441487.74,2.373799E+09,1380114.89,129098.90,2.115450E+08,122991.21
1694693295,1538206.87,2.389181E+09,1381028.72,137500.61,2.129200E+08,123075.08
1694693305,1053101.40,2.399712E+09,1379144.08,94000.12,2.138600E+08,122907.98
1694693315,1144935.80,2.411162E+09,1377805.67,100594.36,2.148660E+08,122780.47
1694693325,1720589.78,2.428367E+09,1379753.21,152707.97,2.163930E+08,122950.50
1694693335,1226417.92,2.440632E+09,1378886.85,109892.65,2.174920E+08,122876.72
1694693345,1497706.49,2.455608E+09,1379554.33,134809.59,2.188400E+08,122943.76
1694693355,1238399.14,2.467992E+09,1378765.75,108999.92,2.199300E+08,122865.86
1694693365,1496574.89,2.482958E+09,1379420.26,133697.76,2.212670E+08,122926.03
1694693375,1184429.44,2.494803E+09,1378342.90,106593.65,2.223330E+08,122835.80
1694693385,1349406.13,2.508296E+09,1378183.91,119109.37,2.235240E+08,122815.32
1694693395,1396395.76,2.522260E+09,1378283.43,124699.62,2.247710E+08,122825.62
1694693405,1463994.82,2.536900E+09,1378749.26,129699.54,2.260680E+08,122862.98
1694693415,1499003.27,2.551890E+09,1379399.28,134800.29,2.274160E+08,122927.50
1694693425,1317597.83,2.565066E+09,1379067.01,117899.81,2.285950E+08,122900.47
1694693435,1372698.81,2.578793E+09,1379032.96,120899.90,2.298040E+08,122889.77
1694693445,1363481.72,2.592428E+09,1378950.24,122498.36,2.310290E+08,122887.69
1694693455,1347309.41,2.605902E+09,1378782.81,119591.96,2.322250E+08,122870.25
1694693465,1173893.14,2.617640E+09,1377704.53,104208.27,2.332670E+08,122772.04
1694693475,28000.02,2.617920E+09,1370638.03,2200.00,2.332890E+08,122140.77
1694693485,0.00,2.617920E+09,1363499.31,0.00,2.332890E+08,121504.63
1694693495,0.00,2.617920E+09,1356434.59,0.00,2.332890E+08,120875.07
1694693505,0.00,2.617920E+09,1349442.60,0.00,2.332890E+08,120252.00
1694693515,0.00,2.617920E+09,1342522.41,0.00,2.332890E+08,119635.33

Summary:
loaded 2617920000 metrics in 1952.245sec with 50 workers (mean rate 1340979.08 metrics/sec)
loaded 233289000 rows in 1952.245sec with 50 workers (mean rate 119497.80 rows/sec)
