/binary/tsbs/bin/tsbs_generate_queries --queries 100000 --query-type single-groupby-1-1-1 --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format iotdb --file /binary/tsbs/bin/queries && /binary/tsbs/bin/tsbs_generate_data --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format iotdb --file /binary/tsbs/bin/data && /binary/tsbs/bin/tsbs_load_iotdb --host 172.31.30.170 --user stackit --password PjjeGSGKUBOzG9duX0C3VtQD6BU33qoECMqY2MmF7feQx7v0j7flv3tlyeOer3lu --batch-size 1000 --seed 123 --workers 50 --file /binary/tsbs/bin/data
2023/08/10 09:12:11 tsbs_load_iotdb target: 172.31.30.170:6667, no timeout for session opening check. Loading with 50 workers.
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1691658961,1904719.79,2.511790E+08,1092076.24,170625.72,2.240100E+07,97395.08
1691658971,1877382.06,2.699520E+08,1124795.76,166407.27,2.406500E+07,100270.46
1691658981,1694513.39,2.868970E+08,1147584.21,151101.19,2.557600E+07,102303.66
1691658991,1003401.97,2.969310E+08,1142038.77,90400.18,2.648000E+07,101845.84
1691659001,1431598.19,3.112470E+08,1152763.17,127099.84,2.775100E+07,102781.17
1691659011,1219798.61,3.234450E+08,1155157.29,108899.88,2.884000E+07,102999.69
1691659021,2192854.49,3.453740E+08,1190940.57,195095.95,3.079100E+07,106175.48
1691659031,2169629.71,3.670700E+08,1223562.99,193602.65,3.272700E+07,109089.67
1691659041,1702287.25,3.840930E+08,1239005.78,151598.86,3.424300E+07,110460.94
1691659051,1669209.04,4.007850E+08,1252449.52,148100.80,3.572400E+07,111637.18
1691659061,1456716.37,4.153520E+08,1258639.34,130601.47,3.703000E+07,112211.85
1691659071,1665090.39,4.320030E+08,1270593.82,148599.14,3.851600E+07,113282.06
1691659081,2010206.51,4.521050E+08,1291725.49,178400.58,4.030000E+07,115142.58
1691659091,1862397.72,4.707290E+08,1307577.48,166999.80,4.197000E+07,116583.06
1691659101,2056205.38,4.912910E+08,1327810.57,182000.48,4.379000E+07,118351.09
1691659111,1552792.76,5.068190E+08,1333731.17,139299.35,4.518300E+07,118902.36
1691659121,1277103.75,5.195900E+08,1332279.19,113600.33,4.631900E+07,118766.41
1691659131,1585734.29,5.354480E+08,1338615.81,141794.12,4.773700E+07,119342.13
1691659141,2240795.27,5.578550E+08,1360619.21,199508.48,4.973200E+07,121297.32
1691659151,1853649.68,5.763920E+08,1372358.32,164395.54,5.137600E+07,122323.49
1691659161,1886337.88,5.952550E+08,1384311.06,168703.39,5.306300E+07,123402.07
1691659171,1870398.78,6.139590E+08,1395358.50,165699.89,5.472000E+07,124363.38
1691659181,1951220.31,6.334710E+08,1407710.83,174701.82,5.646700E+07,125482.00
1691659191,2403096.54,6.575020E+08,1429349.64,213799.69,5.860500E+07,127401.95
1691659201,2073196.36,6.782340E+08,1443048.51,185999.67,6.046500E+07,128648.71
1691659211,2066591.87,6.989000E+08,1456039.02,182399.28,6.228900E+07,129768.51
1691659221,1820101.88,7.171010E+08,1463468.86,162900.17,6.391800E+07,130444.67
1691659231,2275654.03,7.398590E+08,1479713.55,202487.01,6.594300E+07,131885.60
1691659241,2122133.66,7.610790E+08,1492309.21,189311.92,6.783600E+07,133011.54
1691659251,2253408.15,7.836130E+08,1506945.65,201700.73,6.985300E+07,134332.48
1691659261,1995000.96,8.035630E+08,1516154.23,176800.09,7.162100E+07,135133.75
1691659271,1518202.29,8.187450E+08,1516192.15,135500.20,7.297600E+07,135140.54
1691659281,2518194.82,8.439270E+08,1534410.39,224099.54,7.521700E+07,136757.97
1691659291,2016006.45,8.640870E+08,1543010.28,179700.58,7.701400E+07,137524.80
1691659301,2312991.28,8.872170E+08,1556518.75,206999.22,7.908400E+07,138743.65
1691659311,2140206.52,9.086190E+08,1566582.29,190200.58,8.098600E+07,139630.84
1691659321,1782496.51,9.264450E+08,1570242.06,158090.82,8.256700E+07,139943.74
1691659331,2510930.65,9.515530E+08,1585919.36,224311.67,8.481000E+07,141349.79
1691659341,2112412.14,9.726770E+08,1594550.33,188601.08,8.669600E+07,142124.40
1691659351,2011809.38,9.927960E+08,1601280.60,178091.98,8.847700E+07,142704.55
1691659361,2011589.00,1.012911E+09,1607793.14,180007.96,9.027700E+07,143296.64
1691659371,2234107.47,1.035254E+09,1617580.12,199382.82,9.227100E+07,144173.06
1691659381,2046772.43,1.055720E+09,1624182.51,181715.31,9.408800E+07,144750.58
1691659391,2117502.52,1.076895E+09,1631657.04,189100.23,9.597900E+07,145422.54
1691659401,2005706.98,1.096953E+09,1637240.12,179491.68,9.777400E+07,145931.06
1691659411,2184278.96,1.118795E+09,1645284.51,193306.99,9.970700E+07,146627.74
1691659421,2068813.21,1.139483E+09,1651422.56,185201.18,1.015590E+08,147186.77
1691659431,1988893.37,1.159372E+09,1656243.58,176499.41,1.033240E+08,147605.52
1691659441,2523602.89,1.184608E+09,1668459.88,225600.26,1.055800E+08,148704.04
1691659451,1691674.16,1.201525E+09,1668782.30,149997.71,1.070800E+08,148722.01
1691659461,1704024.86,1.218566E+09,1669265.10,152693.27,1.086070E+08,148776.41
1691659471,2038423.33,1.238949E+09,1674253.42,181010.95,1.104170E+08,149211.98
1691659481,2324411.41,1.262193E+09,1682922.14,207701.02,1.124940E+08,149991.83
1691659491,2204998.84,1.284243E+09,1689791.56,195399.90,1.144480E+08,150589.31
1691659501,2230212.41,1.306547E+09,1696810.59,199383.23,1.164420E+08,151223.05
1691659511,1821649.97,1.324762E+09,1698410.96,162813.40,1.180700E+08,151371.63
1691659521,1911803.63,1.343880E+09,1701112.13,170300.32,1.197730E+08,151611.23
1691659531,2397506.29,1.367855E+09,1709817.02,213100.56,1.219040E+08,152379.85
1691659541,2316503.12,1.391020E+09,1717306.96,206300.28,1.239670E+08,153045.53
1691659551,1887270.43,1.409894E+09,1719379.82,167888.47,1.256460E+08,153226.55
1691659561,2118433.48,1.431077E+09,1724187.39,189511.94,1.275410E+08,153663.70
1691659571,1571203.01,1.446789E+09,1722366.15,139900.27,1.289400E+08,153499.85
1691659581,1840201.25,1.465191E+09,1723752.44,164000.11,1.305800E+08,153623.38
1691659591,1768094.91,1.482872E+09,1724268.06,157699.55,1.321570E+08,153670.78
1691659601,1802610.85,1.500899E+09,1725168.59,160292.07,1.337600E+08,153746.89
1691659611,1789783.43,1.518796E+09,1725902.81,160307.47,1.353630E+08,153821.44
1691659621,1995102.88,1.538747E+09,1728927.53,177600.26,1.371390E+08,154088.61
1691659631,1502592.79,1.553773E+09,1726412.69,133699.36,1.384760E+08,153862.07
1691659641,2066415.01,1.574437E+09,1730148.95,183401.33,1.403100E+08,154186.67
1691659651,2195410.27,1.596391E+09,1735206.11,195400.91,1.422640E+08,154634.65
1691659661,1856297.32,1.614954E+09,1736508.16,166499.76,1.439290E+08,154762.23
1691659671,2053898.14,1.635493E+09,1739884.65,182599.83,1.457550E+08,155058.38
1691659681,1516002.60,1.650653E+09,1737528.01,134900.23,1.471040E+08,154846.18
1691659691,2055788.01,1.671211E+09,1740843.23,182798.93,1.489320E+08,155137.36
1691659701,1850586.77,1.689717E+09,1741974.61,165298.82,1.505850E+08,155242.12
1691659711,2317427.85,1.712891E+09,1747846.51,207302.49,1.526580E+08,155773.34
1691659721,2064897.76,1.733540E+09,1751049.05,183499.80,1.544930E+08,156053.41
1691659731,1599295.81,1.749533E+09,1749531.51,141799.63,1.559110E+08,155910.87
1691659741,2108700.65,1.770620E+09,1753087.64,188700.06,1.577980E+08,156235.51
1691659751,1651408.08,1.787134E+09,1752090.79,146800.72,1.592660E+08,156143.02
1691659761,2041495.63,1.807549E+09,1754900.55,182099.61,1.610870E+08,156395.02
1691659771,2109743.79,1.828647E+09,1758312.59,187894.99,1.629660E+08,156697.91
1691659781,2116915.41,1.849816E+09,1761727.82,188501.37,1.648510E+08,157000.80
1691659791,1714428.85,1.866960E+09,1761281.62,153302.58,1.663840E+08,156965.91
1691659801,2089282.17,1.887853E+09,1764347.07,186498.41,1.682490E+08,157241.92
1691659811,2048309.13,1.908336E+09,1766976.33,181300.81,1.700620E+08,157464.69
1691659821,1736615.86,1.925702E+09,1766697.80,155501.42,1.716170E+08,157446.67
1691659831,2065376.70,1.946356E+09,1769413.09,183797.93,1.734550E+08,157686.23
1691659841,1678402.75,1.963140E+09,1768593.18,149900.25,1.749540E+08,157616.09
1691659851,1885626.15,1.981997E+09,1769638.15,168193.41,1.766360E+08,157710.53
1691659861,2004268.38,2.002039E+09,1771714.45,177406.05,1.784100E+08,157884.82
1691659871,1953633.06,2.021576E+09,1773310.28,174594.02,1.801560E+08,158031.40
1691659881,1433265.69,2.035908E+09,1770353.51,128205.88,1.814380E+08,157772.06
1691659891,1520570.81,2.051114E+09,1768200.17,135197.41,1.827900E+08,157577.45
1691659901,1701733.04,2.068131E+09,1767632.09,151402.94,1.843040E+08,157524.68
1691659911,1660698.50,2.084738E+09,1766725.87,148299.87,1.857870E+08,157446.50
1691659921,2230304.62,2.107043E+09,1770621.83,199382.53,1.877810E+08,157798.93
1691659931,1626735.29,2.123309E+09,1769422.87,143811.96,1.892190E+08,157682.38
1691659941,1903805.21,2.142347E+09,1770533.47,170000.47,1.909190E+08,157784.19
1691659951,1881773.71,2.161165E+09,1771445.29,167597.66,1.925950E+08,157864.63
1691659961,2002935.83,2.181194E+09,1773327.29,179003.20,1.943850E+08,158036.48
1691659971,1413397.39,2.195328E+09,1770424.62,125599.77,1.956410E+08,157774.89
1691659981,2174229.61,2.217071E+09,1773655.17,192893.75,1.975700E+08,158055.85
1691659991,1980264.09,2.236873E+09,1775294.86,177605.75,1.993460E+08,158211.01
1691660001,1777005.25,2.254643E+09,1775308.33,157900.47,2.009250E+08,158208.56
1691660011,1499280.71,2.269636E+09,1773151.84,134698.27,2.022720E+08,158024.89
1691660021,2276721.47,2.292403E+09,1777055.44,202201.91,2.042940E+08,158367.34
1691660031,2127885.75,2.313682E+09,1779754.15,188598.74,2.061800E+08,158599.89
1691660041,1882795.41,2.332510E+09,1780540.73,168699.59,2.078670E+08,158676.99
1691660051,1705611.46,2.349566E+09,1779973.09,150801.01,2.093750E+08,158617.32
1691660061,1970700.38,2.369273E+09,1781407.13,176700.03,2.111420E+08,158753.28
1691660071,1977202.25,2.389045E+09,1782868.28,176800.20,2.129100E+08,158887.96
1691660081,1999052.78,2.409037E+09,1784469.76,177286.94,2.146830E+08,159024.26
1691660091,1968437.64,2.428720E+09,1785822.37,174912.23,2.164320E+08,159141.07
1691660101,1717379.79,2.445895E+09,1785322.76,153489.26,2.179670E+08,159099.82
1691660111,1729355.88,2.463189E+09,1784917.19,154596.06,2.195130E+08,159067.18
1691660121,2057328.43,2.483762E+09,1786876.95,183202.53,2.213450E+08,159240.81
1691660131,2191394.67,2.505674E+09,1789766.11,194517.28,2.232900E+08,159492.76
1691660141,2018901.43,2.525863E+09,1791391.18,180000.13,2.250900E+08,159638.21
1691660151,1472061.33,2.540584E+09,1789142.32,132196.53,2.264120E+08,159444.95
1691660161,1928649.02,2.559870E+09,1790117.87,171104.35,2.281230E+08,159526.48
1691660171,1599001.55,2.575861E+09,1788790.59,143191.18,2.295550E+08,159413.04
1691660181,1972558.86,2.595587E+09,1790057.98,175196.35,2.313070E+08,159521.89
1691660191,2043058.60,2.616016E+09,1791790.73,181914.12,2.331260E+08,159675.25
1691660201,190400.13,2.617920E+09,1780896.93,16300.01,2.332890E+08,158699.91
1691660211,0.00,2.617920E+09,1768863.84,0.00,2.332890E+08,157627.61
1691660221,0.00,2.617920E+09,1756991.46,0.00,2.332890E+08,156569.64
1691660231,0.00,2.617920E+09,1745278.96,0.00,2.332890E+08,155525.91

Summary:
loaded 2617920000 metrics in 1502.246sec with 50 workers (mean rate 1742670.06 metrics/sec)
loaded 233289000 rows in 1502.246sec with 50 workers (mean rate 155293.42 rows/sec)
