time,measurement,field,value,application,batchId,configurationId,executionCounter,host,name,projectId,userId
2026-08-12 09:35:50+00:00,diskio,io_time,74,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop0,ranking,benchANT
2026-08-12 09:35:50+00:00,diskio,io_time,22,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop1,ranking,benchANT
2026-08-12 09:35:50+00:00,diskio,io_time,760,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop2,ranking,benchANT
2026-08-12 09:35:50+00:00,diskio,io_time,4,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop3,ranking,benchANT
2026-08-12 09:35:50+00:00,diskio,io_time,92116,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1,ranking,benchANT
2026-08-12 09:35:50+00:00,diskio,io_time,103297,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p1,ranking,benchANT
2026-08-12 09:35:50+00:00,diskio,io_time,82,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p14,ranking,benchANT
2026-08-12 09:35:50+00:00,diskio,io_time,119,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p15,ranking,benchANT
2026-08-12 09:35:50+00:00,diskio,io_time,118,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p16,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,74,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop0,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,22,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop1,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,760,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop2,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,4,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop3,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,92317,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,103505,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p1,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,82,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p14,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,119,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p15,ranking,benchANT
2026-08-12 09:36:00+00:00,diskio,io_time,118,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p16,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,74,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop0,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,22,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop1,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,760,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop2,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,4,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop3,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,92851,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,104063,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p1,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,82,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p14,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,119,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p15,ranking,benchANT
2026-08-12 09:36:10+00:00,diskio,io_time,118,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p16,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,74,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop0,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,22,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop1,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,760,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop2,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,4,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop3,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,94211,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,105533,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p1,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,82,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p14,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,119,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p15,ranking,benchANT
2026-08-12 09:36:20+00:00,diskio,io_time,118,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p16,ranking,benchANT
2026-08-12 09:36:30+00:00,diskio,io_time,74,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop0,ranking,benchANT
2026-08-12 09:36:30+00:00,diskio,io_time,22,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop1,ranking,benchANT
2026-08-12 09:36:30+00:00,diskio,io_time,760,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop2,ranking,benchANT
2026-08-12 09:36:30+00:00,diskio,io_time,4,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,loop3,ranking,benchANT
2026-08-12 09:36:30+00:00,diskio,io_time,97021,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1,ranking,benchANT
2026-08-12 09:36:30+00:00,diskio,io_time,108636,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p1,ranking,benchANT
2026-08-12 09:36:30+00:00,diskio,io_time,82,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,nvme0n1p14,ranking,benchANT
