time,measurement,field,value,application,batchId,configurationId,executionCounter,host,projectId,userId
2026-08-12 09:35:50+00:00,mem,active,3859615744.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:36:00+00:00,mem,active,3859812352.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:36:10+00:00,mem,active,3858550784.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:36:20+00:00,mem,active,3857915904.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:36:30+00:00,mem,active,3858956288.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:36:40+00:00,mem,active,3859566592.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:36:50+00:00,mem,active,3860803584.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:37:00+00:00,mem,active,3861270528.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:37:10+00:00,mem,active,3783254016.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:37:20+00:00,mem,active,4003573760.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:37:30+00:00,mem,active,4023504896.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:37:40+00:00,mem,active,4045905920.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:37:50+00:00,mem,active,4101566464.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:38:00+00:00,mem,active,4107145216.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:38:10+00:00,mem,active,4138905600.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:38:20+00:00,mem,active,4106555392.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:38:30+00:00,mem,active,4058058752.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:38:40+00:00,mem,active,3928801280.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:38:50+00:00,mem,active,3789479936.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:39:00+00:00,mem,active,3757903872.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:39:10+00:00,mem,active,3774910464.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:39:20+00:00,mem,active,3785166848.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:39:30+00:00,mem,active,3804127232.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:39:40+00:00,mem,active,3841306624.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:39:50+00:00,mem,active,3853688832.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:40:00+00:00,mem,active,3858767872.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:40:10+00:00,mem,active,3876458496.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:40:20+00:00,mem,active,3889881088.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:40:30+00:00,mem,active,3886710784.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:40:40+00:00,mem,active,3852582912.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:40:50+00:00,mem,active,3819270144.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:41:00+00:00,mem,active,3835940864.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:41:10+00:00,mem,active,3832090624.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:41:20+00:00,mem,active,3839578112.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:41:30+00:00,mem,active,3822489600.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:41:40+00:00,mem,active,3817603072.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:41:50+00:00,mem,active,3820978176.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:42:00+00:00,mem,active,3817279488.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:42:10+00:00,mem,active,3820777472.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:42:20+00:00,mem,active,3804626944.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:42:30+00:00,mem,active,3800227840.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:42:40+00:00,mem,active,3795591168.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:42:50+00:00,mem,active,3790352384.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:43:00+00:00,mem,active,3803373568.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:43:10+00:00,mem,active,3816886272.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:43:20+00:00,mem,active,3827720192.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:43:30+00:00,mem,active,3836825600.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
2026-08-12 09:43:40+00:00,mem,active,3848306688.0,dbms,08-2026,couchbase-802-vanilla-ee-xsmall-small-aws,1,ip-172-31-25-22,ranking,benchANT
