Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1754,1754.000,1569,16031,30112,42079,53223,90201,122417,183747,390155
1,1995,1995.000,1533,14893,27791,37114,49370,73285,97902,163315,415852
2,2344,2344.000,1288,12252,21978,31781,39553,65124,95311,148252,342203
3,2540,2540.000,1109,12888,21945,29747,38878,57321,77827,131751,251430
4,2804,2804.000,976,11982,20555,26641,33881,50852,64947,109957,196908
5,2969,2969.000,973,11853,18803,25062,33556,48521,61589,94034,167675
6,3064,3064.000,1109,11780,19354,24485,32176,44393,57010,94971,175016
7,3067,3067.000,765,11590,19485,24611,31128,45586,59156,102163,215508
8,3148,3148.000,768,11494,18546,23609,31237,44524,55820,84338,116825
9,3259,3259.000,772,11781,18283,23088,31001,43219,53470,82769,140882
10,3333,3333.000,701,11108,17722,22454,29924,41852,51609,82202,120348
11,3273,3273.000,672,11456,18393,23008,30436,42469,55576,83761,162543
12,3372,3372.000,696,10754,18100,22384,29339,41037,52701,80797,198783
13,3546,3546.000,735,10163,16745,21017,28342,39496,49520,73828,107754
14,2379,2379.000,645,12702,23338,32457,40799,67927,94605,148975,277601
15,1746,1746.000,777,15594,28204,42868,56542,95537,131636,192162,311256
16,1694,1694.000,812,16345,29867,43991,57960,98851,132266,199001,300311
17,1762,1762.000,670,18027,33760,41684,59035,82837,99982,137753,252759
18,2030,2030.000,792,19773,33543,36877,48541,66826,80192,107416,190406
19,2869,2869.000,758,11568,19268,26234,31901,52700,74553,116078,258079
20,3030,3030.000,602,11049,18186,24864,32237,51009,66846,99911,194618
21,3421,3421.000,716,10460,17090,21721,28776,41291,53211,78282,135420
22,3225,3225.000,727,10813,17935,23191,29801,44051,59506,91733,221994
23,3703,3703.000,646,10108,16129,20243,26555,36508,46630,75445,229990
24,3310,3310.000,593,10790,18527,22827,29591,42872,54919,90014,200790
25,3083,3083.000,689,10862,17824,24351,31128,47903,61877,108685,357870
26,3432,3432.000,639,9715,16171,21651,27442,41277,58693,92747,192788
27,3760,3760.000,563,10399,16057,19919,25332,35959,45841,75577,236371
28,3634,3634.000,611,10061,16578,20533,26644,38726,50066,72905,137666
29,3513,3513.000,612,10262,17079,21452,28655,41371,51832,76790,125882
