/binary/tsbs/bin/tsbs_generate_queries --queries 100000 --query-type single-groupby-1-1-1 --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format victoriametrics --file /binary/tsbs/bin/queries && /binary/tsbs/bin/tsbs_generate_data --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format victoriametrics --file /binary/tsbs/bin/data && /binary/tsbs/bin/tsbs_load_victoriametrics --urls http://172.31.23.225:8428/write --db-name benchdb --batch-size 1000 --seed 123 --workers 100 --file /binary/tsbs/bin/data
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1659956559,1961598.77,3.955780E+08,1977795.97,175308.83,3.525700E+07,176276.62
1659956569,2028738.12,4.158670E+08,1980221.86,180085.63,3.705800E+07,176458.01
1659956579,1959495.14,4.354610E+08,1979279.82,175308.51,3.881100E+07,176405.76
1659956589,2103024.53,4.564910E+08,1984659.74,187202.18,4.068300E+07,176875.15
1659956599,1984032.37,4.763320E+08,1984633.60,176793.97,4.245100E+07,176871.76
1659956609,2090429.42,4.972370E+08,1988865.40,186093.72,4.431200E+07,177240.64
1659956619,2007731.47,5.173130E+08,1989590.94,178811.71,4.610000E+07,177301.06
1659956629,1895134.31,5.362640E+08,1986092.73,169303.07,4.779300E+07,177004.85
1659956639,1723113.97,5.534960E+08,1976700.50,153092.36,4.932400E+07,176150.82
1659956649,1635935.98,5.698560E+08,1964949.97,146194.28,5.078600E+07,175117.83
1659956659,1803346.36,5.878880E+08,1959563.79,160713.04,5.239300E+07,174637.73
1659956669,2102349.95,6.089120E+08,1964169.76,187095.55,5.426400E+07,175039.59
1659956679,1974760.33,6.286590E+08,1964500.69,176205.38,5.602600E+07,175076.02
1659956689,2123727.20,6.498960E+08,1969325.54,189102.42,5.791700E+07,175501.05
1659956699,2007664.37,6.699730E+08,1970453.14,178696.83,5.970400E+07,175595.04
1659956709,2111269.92,6.910860E+08,1974476.42,188297.32,6.158700E+07,175957.96
1659956719,2024443.60,7.113300E+08,1975864.33,180203.88,6.338900E+07,176075.89
1659956729,1692772.44,7.282580E+08,1968213.28,151097.54,6.490000E+07,175400.81
1659956739,1724298.98,7.455010E+08,1961794.64,153199.91,6.643200E+07,174816.59
1659956749,2062015.73,7.661210E+08,1964364.33,184201.41,6.827400E+07,175057.22
1659956759,2003164.40,7.861540E+08,1965334.37,178387.92,7.005800E+07,175140.49
1659956769,2090681.58,8.070610E+08,1968391.57,186298.36,7.192100E+07,175412.63
1659956779,1960922.48,8.266690E+08,1968213.75,174310.89,7.366400E+07,175386.40
1659956789,2080540.95,8.474740E+08,1970825.90,185703.66,7.552100E+07,175626.32
1659956799,2015247.57,8.676270E+08,1971835.49,179495.33,7.731600E+07,175714.26
1659956809,1936429.62,8.869910E+08,1971048.72,172502.64,7.904100E+07,175642.89
1659956819,1812917.65,9.051200E+08,1967611.19,161801.58,8.065900E+07,175342.00
1659956829,2135925.15,9.264790E+08,1971192.22,189902.24,8.255800E+07,175651.78
1659956839,2009281.23,9.465730E+08,1971985.78,179289.40,8.435100E+07,175727.57
1659956849,2135816.93,9.679320E+08,1975329.33,190592.59,8.625700E+07,176030.94
1659956859,2046495.75,9.883950E+08,1976752.49,182017.41,8.807700E+07,176150.66
1659956869,2111455.73,1.009510E+09,1979393.74,188096.06,8.995800E+07,176384.88
1659956879,1804976.30,1.027560E+09,1976039.58,161197.88,9.157000E+07,176092.83
1659956889,1751478.09,1.045075E+09,1971802.59,155698.05,9.312700E+07,175708.02
1659956899,2022605.27,1.065302E+09,1972743.41,180591.54,9.493300E+07,175798.46
1659956909,2139442.52,1.086695E+09,1975774.05,190812.71,9.684100E+07,176071.42
1659956919,2034039.99,1.107035E+09,1976814.47,180903.56,9.865000E+07,176157.71
1659956929,2078665.97,1.127822E+09,1978601.34,185396.96,1.005040E+08,176319.80
1659956939,2012015.19,1.147942E+09,1979177.43,179601.36,1.023000E+08,176376.38
1659956949,2102706.55,1.168970E+09,1981271.20,186691.70,1.041670E+08,176551.22
1659956959,2070858.96,1.189678E+09,1982764.26,184705.26,1.060140E+08,176687.11
1659956969,1943323.21,1.209111E+09,1982117.70,173302.07,1.077470E+08,176631.62
1659956979,1807562.23,1.227187E+09,1979302.28,161096.63,1.093580E+08,176381.06
1659956989,2022822.21,1.247415E+09,1979993.05,180001.98,1.111580E+08,176438.53
1659956999,2114839.44,1.268563E+09,1982099.96,188803.52,1.130460E+08,176631.73
1659957009,2044533.85,1.289010E+09,1983060.54,181985.21,1.148660E+08,176714.09
1659957019,2110860.39,1.310117E+09,1984996.73,188314.31,1.167490E+08,176889.84
1659957029,2068032.00,1.330799E+09,1986236.14,184085.05,1.185900E+08,176997.24
1659957039,2150381.24,1.352301E+09,1988649.80,191616.15,1.205060E+08,177212.20
1659957049,2038857.13,1.372691E+09,1989377.48,181387.29,1.223200E+08,177272.71
1659957059,2137731.02,1.394067E+09,1991496.66,190511.68,1.242250E+08,177461.82
1659957069,2053955.30,1.414606E+09,1992376.32,183304.93,1.260580E+08,177544.12
1659957079,1872523.82,1.433333E+09,1990711.57,166684.32,1.277250E+08,177393.28
1659957089,1753702.84,1.450870E+09,1987464.93,156300.25,1.292880E+08,177104.33
1659957099,1760744.27,1.468477E+09,1984401.26,156803.94,1.308560E+08,176830.02
1659957109,1884688.49,1.487323E+09,1983071.83,168307.90,1.325390E+08,176716.39
1659957119,2110755.99,1.508431E+09,1984751.90,188096.08,1.344200E+08,176866.13
1659957129,1905040.12,1.527482E+09,1983716.66,169694.67,1.361170E+08,176772.99
1659957139,2135996.74,1.548841E+09,1985668.86,190408.62,1.380210E+08,176947.80
1659957149,2006276.82,1.568905E+09,1985929.73,178489.04,1.398060E+08,176967.31
1659957159,2135685.25,1.590260E+09,1987801.49,190216.50,1.417080E+08,177132.91
1659957169,2057940.57,1.610841E+09,1988667.46,183285.80,1.435410E+08,177208.87
1659957179,2137605.27,1.632216E+09,1990483.67,190509.38,1.454460E+08,177371.06
1659957189,1992509.33,1.652142E+09,1990508.07,177991.90,1.472260E+08,177378.54
1659957199,2105403.38,1.673196E+09,1991875.86,187800.30,1.491040E+08,177502.61
1659957209,2110886.90,1.694304E+09,1993275.91,187707.73,1.509810E+08,177622.66
1659957219,1895175.66,1.713257E+09,1992135.15,168988.91,1.526710E+08,177522.27
1659957229,2153479.09,1.734790E+09,1993989.50,192015.97,1.545910E+08,177688.84
1659957239,1717307.56,1.751964E+09,1990845.26,152691.78,1.561180E+08,177404.78
1659957249,1943037.08,1.771393E+09,1990308.13,173712.26,1.578550E+08,177363.29
1659957259,2023949.90,1.791634E+09,1990681.95,179986.65,1.596550E+08,177392.44
1659957269,2008472.46,1.811719E+09,1990877.45,178897.55,1.614440E+08,177408.98
1659957279,1708802.66,1.828806E+09,1987811.64,152409.16,1.629680E+08,177137.26
1659957289,1775922.70,1.846565E+09,1985533.31,158002.02,1.645480E+08,176931.51
1659957299,1749015.56,1.864056E+09,1983017.07,155892.47,1.661070E+08,176707.68
1659957309,1821253.05,1.882268E+09,1981314.36,162404.73,1.677310E+08,176557.13
1659957319,1739965.91,1.899668E+09,1978800.29,154696.97,1.692780E+08,176329.42
1659957329,1820590.29,1.917873E+09,1977169.36,162408.05,1.709020E+08,176185.91
1659957339,1830267.57,1.936177E+09,1975670.27,163288.19,1.725350E+08,176054.29
1659957349,1992319.03,1.956099E+09,1975838.43,177610.61,1.743110E+08,176070.01
1659957359,1839054.98,1.974490E+09,1974470.57,163496.00,1.759460E+08,175944.27
1659957369,2122990.22,1.995720E+09,1975941.05,189499.13,1.778410E+08,176078.47
1659957379,2065451.81,2.016375E+09,1976818.62,183995.71,1.796810E+08,176156.10
1659957389,1942869.84,2.035804E+09,1976489.02,173197.31,1.814130E+08,176127.37
1659957399,2040903.17,2.056212E+09,1977108.35,181909.20,1.832320E+08,176182.96
1659957409,2168341.40,2.077895E+09,1978929.57,193103.69,1.851630E+08,176344.11
1659957419,2029063.25,2.098187E+09,1979402.55,180787.82,1.869710E+08,176386.03
1659957429,2134736.37,2.119533E+09,1980854.17,190512.17,1.888760E+08,176518.04
1659957439,1985929.17,2.139394E+09,1980901.16,176884.78,1.906450E+08,176521.44
1659957449,2174152.44,2.161134E+09,1982673.97,193513.57,1.925800E+08,176677.32
1659957459,2044008.19,2.181575E+09,1983231.57,182491.80,1.944050E+08,176730.18
1659957469,2130424.31,2.202878E+09,1984557.54,189911.08,1.963040E+08,176848.91
1659957479,1935884.88,2.222238E+09,1984122.94,172089.77,1.980250E+08,176806.42
1659957489,1774294.07,2.239980E+09,1982266.16,158208.39,1.996070E+08,176641.85
1659957499,1967307.12,2.259654E+09,1982134.94,175091.73,2.013580E+08,176628.25
1659957509,2127838.33,2.280931E+09,1983401.83,189912.35,2.032570E+08,176743.75
1659957519,2091406.93,2.301846E+09,1984332.95,185891.73,2.051160E+08,176822.62
1659957529,2054023.36,2.322386E+09,1984928.58,183402.09,2.069500E+08,176878.85
1659957539,2103786.91,2.343425E+09,1985935.90,187389.93,2.088240E+08,176967.93
1659957549,2011207.06,2.363536E+09,1986148.25,179309.54,2.106170E+08,176987.61
1659957559,2160128.86,2.385137E+09,1987598.05,192402.57,2.125410E+08,177116.06
1659957569,2009038.06,2.405228E+09,1987775.25,179394.47,2.143350E+08,177134.89
1659957579,1778868.09,2.423016E+09,1986062.97,158206.06,2.159170E+08,176979.75
1659957589,1754697.71,2.440563E+09,1984181.97,156199.80,2.174790E+08,176810.81
1659957599,1741125.21,2.457974E+09,1982221.88,155302.25,2.190320E+08,176637.35
1659957609,2131711.70,2.479292E+09,1983417.83,190192.12,2.209340E+08,176745.80
1659957619,1957082.75,2.498863E+09,1983208.83,174398.46,2.226780E+08,176727.17
1659957629,2148434.79,2.520347E+09,1984509.79,191303.10,2.245910E+08,176841.93
1659957639,2197534.75,2.542323E+09,1986174.08,195994.18,2.265510E+08,176991.56
1659957649,1949521.36,2.561818E+09,1985889.96,173501.90,2.282860E+08,176964.51
1659957659,2065225.95,2.582469E+09,1986500.19,183811.21,2.301240E+08,177017.18
1659957669,1955544.95,2.602026E+09,1986263.87,174486.17,2.318690E+08,176997.85

Summary:
loaded 2617920000 metrics in 1317.298sec with 100 workers (mean rate 1987340.96 metrics/sec)
loaded 233280000 rows in 1317.298sec with 100 workers (mean rate 177089.79 rows/sec)
