/binary/tsbs/bin/tsbs_generate_queries --queries 100000 --query-type single-groupby-1-1-1 --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format questdb --file /binary/tsbs/bin/queries && /binary/tsbs/bin/tsbs_generate_data --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format questdb --file /binary/tsbs/bin/data && /binary/tsbs/bin/tsbs_load_questdb --url http://172.31.24.240:9000 --ilp-bind-to 172.31.24.240:9009 --batch-size 1000 --seed 123 --workers 100 --file /binary/tsbs/bin/data
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1660829129,2651721.53,5.514790E+08,2625699.99,236210.83,4.916500E+07,234084.24
1660829139,2474845.13,5.762290E+08,2618843.52,220586.20,5.137100E+07,233470.74
1660829149,2605862.79,6.022870E+08,2618279.23,232205.60,5.369300E+07,233415.74
1660829159,2465074.30,6.269370E+08,2611896.72,219606.62,5.588900E+07,232840.45
1660829169,2622469.87,6.531630E+08,2612319.61,233888.39,5.822800E+07,232882.37
1660829179,2556543.11,6.787290E+08,2610174.58,227794.93,6.050600E+07,232686.72
1660829189,2753086.80,7.062580E+08,2615466.65,245216.64,6.295800E+07,233150.70
1660829199,2513925.20,7.313990E+08,2611840.33,223784.44,6.519600E+07,232816.21
1660829209,2707510.40,7.584740E+08,2615138.92,241500.93,6.761100E+07,233115.65
1660829219,2473842.50,7.832120E+08,2610429.62,220203.78,6.981300E+07,232685.31
1660829229,2647063.67,8.096820E+08,2611611.22,236105.68,7.217400E+07,232795.63
1660829239,2487326.95,8.345560E+08,2607727.61,221493.49,7.438900E+07,232442.46
1660829249,2656608.26,8.611220E+08,2609208.69,237000.74,7.675900E+07,232580.57
1660829259,2430931.84,8.854320E+08,2603965.60,216493.93,7.892400E+07,232107.47
1660829269,2659153.74,9.120230E+08,2605542.23,237104.79,8.129500E+07,232250.23
1660829279,2463567.41,9.366570E+08,2601599.10,219314.90,8.348800E+07,231890.98
1660829289,2638564.41,9.630440E+08,2602598.12,235287.91,8.584100E+07,231982.78
1660829299,2490014.98,9.879450E+08,2599635.56,221792.43,8.805900E+07,231714.63
1660829309,2633184.86,1.014276E+09,2600495.70,234507.56,9.040400E+07,231786.23
1660829319,2477651.07,1.039053E+09,2597424.77,220895.64,9.261300E+07,231513.98
1660829329,2646603.04,1.065519E+09,2598624.14,235900.27,9.497200E+07,231620.96
1660829339,2467176.12,1.090189E+09,2595494.89,219715.68,9.716900E+07,231337.54
1660829349,2586327.93,1.116052E+09,2595281.72,230702.49,9.947600E+07,231322.77
1660829359,2531692.29,1.141371E+09,2593836.49,225481.50,1.017310E+08,231190.02
1660829369,2551576.35,1.166886E+09,2592897.47,227306.80,1.040040E+08,231103.73
1660829379,2551429.70,1.192400E+09,2591996.07,227502.65,1.062790E+08,231025.45
1660829389,2528633.29,1.217687E+09,2590647.98,225094.06,1.085300E+08,230899.26
1660829399,2491288.33,1.242599E+09,2588578.20,222207.88,1.107520E+08,230718.21
1660829409,2507755.55,1.267678E+09,2586928.77,223287.14,1.129850E+08,230566.55
1660829419,2497712.32,1.292655E+09,2585144.56,222701.10,1.152120E+08,230409.25
1660829429,2527173.50,1.317926E+09,2584007.98,225206.55,1.174640E+08,230307.25
1660829439,2444904.95,1.342374E+09,2581333.20,217709.35,1.196410E+08,230065.01
1660829449,2609900.25,1.368473E+09,2581872.17,232600.02,1.219670E+08,230112.84
1660829459,2421181.46,1.392685E+09,2578896.56,215898.35,1.241260E+08,229849.62
1660829469,2602318.76,1.418709E+09,2579322.41,231892.76,1.264450E+08,229886.76
1660829479,2582388.37,1.444533E+09,2579377.15,229898.96,1.287440E+08,229886.98
1660829489,2600637.28,1.470538E+09,2579750.10,231912.24,1.310630E+08,229922.51
1660829499,2574164.59,1.496280E+09,2579653.80,229296.85,1.333560E+08,229911.72
1660829509,2499307.35,1.521274E+09,2578292.02,222791.74,1.355840E+08,229791.05
1660829519,2548892.50,1.546764E+09,2577802.03,226990.43,1.378540E+08,229744.37
1660829529,2425484.09,1.571019E+09,2575305.13,216198.58,1.400160E+08,229522.32
1660829539,2539623.33,1.596415E+09,2574729.66,226402.08,1.422800E+08,229472.00
1660829549,2486747.35,1.621282E+09,2573333.21,221404.22,1.444940E+08,229343.94
1660829559,2528475.67,1.646566E+09,2572632.36,225406.75,1.467480E+08,229282.43
1660829569,2515460.71,1.671721E+09,2571752.83,224196.50,1.489900E+08,229204.19
1660829579,2545328.49,1.697175E+09,2571352.47,226793.63,1.512580E+08,229167.66
1660829589,2508863.26,1.722263E+09,2570419.86,223605.64,1.534940E+08,229084.66
1660829599,2565957.64,1.747923E+09,2570354.24,228496.23,1.557790E+08,229076.00
1660829609,2529972.65,1.773223E+09,2569769.02,225497.56,1.580340E+08,229024.14
1660829619,2696423.29,1.800186E+09,2571578.21,240410.99,1.604380E+08,229186.80
1660829629,2582697.22,1.826012E+09,2571734.80,229908.65,1.627370E+08,229196.96
1660829639,2603404.50,1.852046E+09,2572174.64,232200.40,1.650590E+08,229238.68
1660829649,2456342.80,1.876610E+09,2570587.93,218694.91,1.672460E+08,229094.24
1660829659,2565398.66,1.902264E+09,2570517.81,228599.88,1.695320E+08,229087.56
1660829669,2481028.05,1.927076E+09,2569324.58,221284.66,1.717450E+08,228983.52
1660829679,2615906.99,1.953235E+09,2569937.48,233100.62,1.740760E+08,229037.69
1660829689,2410668.21,1.977341E+09,2567869.19,214706.08,1.762230E+08,228851.58
1660829699,2606094.44,2.003401E+09,2568359.22,232008.41,1.785430E+08,228892.05
1660829709,2485007.64,2.028252E+09,2567304.14,221691.76,1.807600E+08,228800.91
1660829719,2632309.77,2.054575E+09,2568116.67,234400.87,1.831040E+08,228870.90
1660829729,2518152.91,2.079755E+09,2567499.90,224513.63,1.853490E+08,228817.11
1660829739,2539503.34,2.105152E+09,2567158.47,226382.47,1.876130E+08,228787.42
1660829749,2477299.90,2.129923E+09,2566075.96,220517.79,1.898180E+08,228687.80
1660829759,2581558.11,2.155740E+09,2566260.27,230287.34,1.921210E+08,228706.84
1660829769,2454354.60,2.180283E+09,2564943.81,218504.86,1.943060E+08,228586.83
1660829779,2598385.50,2.206268E+09,2565332.67,231589.79,1.966220E+08,228621.75
1660829789,2470053.47,2.230967E+09,2564237.62,219913.66,1.988210E+08,228521.66
1660829799,2595742.59,2.256926E+09,2564595.64,231585.96,2.011370E+08,228556.48
1660829809,2448049.11,2.281407E+09,2563286.15,217995.47,2.033170E+08,228437.82
1660829819,2576758.97,2.307173E+09,2563435.83,229614.17,2.056130E+08,228450.89
1660829829,2490956.89,2.332084E+09,2562639.34,222187.24,2.078350E+08,228382.06
1660829839,2630139.47,2.358384E+09,2563372.97,234112.41,2.101760E+08,228444.34
1660829849,2454154.76,2.382926E+09,2562198.60,218695.97,2.123630E+08,228339.52
1660829859,2606045.26,2.408985E+09,2562665.02,232212.94,2.146850E+08,228380.72
1660829869,2464316.85,2.433630E+09,2561629.73,219583.68,2.168810E+08,228288.12
1660829879,2537367.76,2.459003E+09,2561377.02,226206.04,2.191430E+08,228266.43
1660829889,2404651.24,2.483049E+09,2559761.37,214304.57,2.212860E+08,228122.50
1660829899,2534279.74,2.508393E+09,2559501.35,225589.29,2.235420E+08,228096.65
1660829909,2409385.70,2.532485E+09,2557985.20,214916.56,2.256910E+08,227963.54
1660829919,2557073.59,2.558058E+09,2557976.08,227779.83,2.279690E+08,227961.70
1660829929,2484980.76,2.582906E+09,2557253.43,221516.11,2.301840E+08,227897.89
1660829939,2619007.60,2.609096E+09,2557858.84,233400.68,2.325180E+08,227951.84

Summary:
loaded 2617920000 metrics in 1025.206sec with 100 workers (mean rate 2553554.47 metrics/sec)
loaded 233280000 rows in 1025.206sec with 100 workers (mean rate 227544.46 rows/sec)
