/binary/tsbs/bin/tsbs_generate_queries --queries 100000 --query-type single-groupby-1-1-1 --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format timescaledb --file /binary/tsbs/bin/queries && /binary/tsbs/bin/tsbs_generate_data --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format timescaledb --file /binary/tsbs/bin/data && /binary/tsbs/bin/tsbs_load_timescaledb --host 172.31.30.47 --user benchant --pass benchANT2022 --db-name benchdb --batch-size 1000 --seed 123 --workers 100 --file /binary/tsbs/bin/data
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1659468341,1871982.16,1.498839E+09,1577723.20,166298.41,1.335600E+08,140589.29
1659468351,1636377.40,1.515202E+09,1578334.15,145806.90,1.350180E+08,140643.64
1659468361,1569813.46,1.530900E+09,1578246.31,142101.22,1.364390E+08,140658.66
1659468371,1695548.72,1.547855E+09,1579443.24,148904.28,1.379280E+08,140742.80
1659468381,1735068.86,1.565211E+09,1581015.69,155452.41,1.394830E+08,140891.43
1659468391,1837062.54,1.583576E+09,1583575.37,163750.14,1.411200E+08,141119.94
1659468401,1402407.78,1.597601E+09,1581781.52,124791.79,1.423680E+08,140958.27
1659468411,913708.70,1.606738E+09,1575231.85,82300.78,1.431910E+08,140383.20
1659468421,924880.98,1.615987E+09,1568917.64,80698.34,1.439980E+08,139803.73
1659468431,885993.10,1.624847E+09,1562351.02,78999.38,1.447880E+08,139219.06
1659468441,1618930.99,1.641036E+09,1562889.87,144302.76,1.462310E+08,139267.48
1659468451,870428.07,1.649740E+09,1556357.42,78302.53,1.470140E+08,138692.36
1659468461,689695.64,1.656637E+09,1548257.73,61599.61,1.476300E+08,137971.86
1659468471,2256293.43,1.679200E+09,1554813.63,200599.42,1.496360E+08,138551.75
1659468481,1534038.08,1.694540E+09,1554623.04,137603.42,1.510120E+08,138543.05
1659468491,1566824.79,1.710209E+09,1554733.97,138393.36,1.523960E+08,138541.69
1659468501,1498079.71,1.725190E+09,1554223.56,133798.19,1.537340E+08,138498.95
1659468511,1574787.23,1.740937E+09,1554407.16,139907.75,1.551330E+08,138511.53
1659468521,1683812.52,1.757776E+09,1555552.40,150492.18,1.566380E+08,138617.56
1659468531,1797693.31,1.775753E+09,1557676.44,160299.40,1.582410E+08,138807.75
1659468541,1870275.29,1.794455E+09,1560394.58,166006.68,1.599010E+08,139044.25
1659468551,1680223.13,1.811257E+09,1561427.57,150702.07,1.614080E+08,139144.75
1659468561,2050230.22,1.831760E+09,1565605.51,183093.77,1.632390E+08,139520.39
1659468571,1716699.23,1.848926E+09,1566885.89,153108.85,1.647700E+08,139635.54
1659468581,1687733.82,1.865804E+09,1567901.46,148794.17,1.662580E+08,139712.51
1659468591,1708813.90,1.882893E+09,1569075.79,152892.30,1.677870E+08,139822.35
1659468601,1619704.17,1.899090E+09,1569494.20,144300.37,1.692300E+08,139859.36
1659468611,1788014.01,1.916969E+09,1571285.24,159010.14,1.708200E+08,140016.32
1659468621,1604809.49,1.933018E+09,1571557.81,142791.95,1.722480E+08,140038.89
1659468631,1467105.33,1.947688E+09,1570715.51,131109.41,1.735590E+08,139966.88
1659468641,942768.88,1.957116E+09,1565691.77,83897.23,1.743980E+08,139518.31
1659468651,667773.87,1.963794E+09,1558565.17,59997.65,1.749980E+08,138887.17
1659468661,943678.05,1.973230E+09,1553723.94,84406.98,1.758420E+08,138458.23
1659468671,2261180.83,1.995842E+09,1559250.99,200798.30,1.778500E+08,138945.26
1659468681,1391572.44,2.009758E+09,1557951.13,124497.53,1.790950E+08,138833.26
1659468691,1542245.97,2.025181E+09,1557830.32,136695.21,1.804620E+08,138816.81
1659468701,1611590.45,2.041297E+09,1558240.70,143399.15,1.818960E+08,138851.79
1659468711,1632814.26,2.057624E+09,1558805.61,146310.24,1.833590E+08,138908.29
1659468721,1539062.43,2.073015E+09,1558657.17,136696.66,1.847260E+08,138891.66
1659468731,1648811.45,2.089503E+09,1559329.95,146801.02,1.861940E+08,138950.69
1659468741,1598222.58,2.105485E+09,1559618.04,142502.01,1.876190E+08,138976.99
1659468751,1726799.17,2.122753E+09,1560847.32,154099.93,1.891600E+08,139088.19
1659468761,1698246.33,2.139737E+09,1561850.32,151686.27,1.906770E+08,139180.16
1659468771,1913762.00,2.158873E+09,1564400.19,170214.41,1.923790E+08,139405.02
1659468781,1700267.21,2.175877E+09,1565377.72,151688.15,1.938960E+08,139493.40
1659468791,1830837.16,2.194185E+09,1567273.82,162803.30,1.955240E+08,139659.90
1659468801,1722613.41,2.211410E+09,1568375.45,153710.12,1.970610E+08,139759.54
1659468811,1719829.26,2.228609E+09,1569442.07,153593.68,1.985970E+08,139856.96
1659468821,1676915.99,2.245378E+09,1570193.63,148801.42,2.000850E+08,139919.51
1659468831,1672685.21,2.262105E+09,1570905.38,149298.68,2.015780E+08,139984.64
1659468841,1754374.14,2.279649E+09,1572170.70,155897.70,2.031370E+08,140094.39
1659468851,1091457.13,2.290564E+09,1568878.01,97596.17,2.041130E+08,139803.30
1659468861,731868.51,2.297882E+09,1563184.61,64406.03,2.047570E+08,139290.44
1659468871,1856859.73,2.316451E+09,1565168.94,165796.40,2.064150E+08,139469.54
1659468881,1708658.79,2.333538E+09,1566131.98,152696.32,2.079420E+08,139558.31
1659468891,1582535.04,2.349364E+09,1566241.34,141494.19,2.093570E+08,139571.22
1659468901,1733592.04,2.366700E+09,1567349.63,154399.29,2.109010E+08,139669.41
1659468911,1596153.92,2.382660E+09,1567539.11,141913.68,2.123200E+08,139684.18
1659468921,1722188.18,2.399882E+09,1568549.89,153298.95,2.138530E+08,139773.16
1659468931,1531199.00,2.415195E+09,1568307.34,136491.00,2.152180E+08,139751.85
1659468941,1675629.98,2.431951E+09,1568999.73,149202.67,2.167100E+08,139812.82
1659468951,1634130.23,2.448293E+09,1569417.25,146693.74,2.181770E+08,139856.93
1659468961,1797006.38,2.466262E+09,1570866.78,159509.44,2.197720E+08,139982.10
1659468971,1748773.99,2.483750E+09,1571992.79,155997.68,2.213320E+08,140083.47
1659468981,1581810.00,2.499568E+09,1572054.53,140400.89,2.227360E+08,140085.46
1659468991,1769827.37,2.517267E+09,1573290.66,157493.54,2.243110E+08,140194.27
1659469001,1755472.68,2.534822E+09,1574422.24,156497.56,2.258760E+08,140295.53
1659469011,1765411.94,2.552476E+09,1575601.18,157301.06,2.274490E+08,140400.50
1659469021,1688937.09,2.569365E+09,1576296.48,152303.34,2.289720E+08,140473.52
1659469031,1695352.29,2.586319E+09,1577022.45,148795.81,2.304600E+08,140524.27
1659469041,1581319.06,2.602131E+09,1577048.49,141910.68,2.318790E+08,140532.67
1659469051,1235521.58,2.614486E+09,1574991.13,110501.93,2.329840E+08,140351.77

Summary:
loaded 2617920000 metrics in 1665.282sec with 100 workers (mean rate 1572058.39 metrics/sec)
loaded 233280000 rows in 1665.282sec with 100 workers (mean rate 140084.41 rows/sec)
