/binary/tsbs/bin/tsbs_generate_data --initial-scale=0 --scale=1000 --seed=123 --timestamp-start=2022-07-25T00:00:00Z --timestamp-end=2022-07-28T00:00:00Z --use-case=devops --log-interval=10s --format=kaiwudb | gzip > /binary/tsbs/bin/data.gz  && cat /binary/tsbs/bin/data.gz | gunzip | /binary/tsbs/bin/tsbs_load_kaiwudb --host=172.31.22.197 --port=36257  --insert-type=prepare --batch-size=1000 --hash-workers=true --seed=123 --reporting-period=10s --workers=50
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1732698375,2515191.32,1.741678E+09,2001929.02,224199.76,1.552010E+08,178391.93
1732698385,2185107.80,1.763530E+09,2004010.60,194699.45,1.571480E+08,178577.25
1732698395,2776869.35,1.791298E+09,2012694.42,247299.76,1.596210E+08,179349.41
1732698405,2746820.52,1.818766E+09,2020851.31,244802.01,1.620690E+08,180076.66
1732698415,2603303.13,1.844799E+09,2027251.88,232099.92,1.643900E+08,180648.34
1732698425,2360395.45,1.868403E+09,2030873.00,210199.95,1.664920E+08,180969.55
1732698435,2573309.05,1.894137E+09,2036705.71,229397.42,1.687860E+08,181490.29
1732698445,2454791.53,1.918684E+09,2041153.39,218702.27,1.709730E+08,181886.16
1732698455,2731326.27,1.945998E+09,2048418.41,243398.60,1.734070E+08,182533.66
1732698465,2913665.24,1.975134E+09,2057431.34,259601.71,1.760030E+08,183336.45
1732698475,2881194.10,2.003946E+09,2065923.74,256799.83,1.785710E+08,184093.80
1732698485,2994247.10,2.033889E+09,2075396.51,266697.78,1.812380E+08,184936.71
1732698495,2489137.54,2.058780E+09,2079575.67,221902.10,1.834570E+08,185310.09
1732698505,2753783.44,2.086318E+09,2086317.76,245399.42,1.859110E+08,185910.99
1732698515,2618840.55,2.112506E+09,2091590.26,233400.23,1.882450E+08,186381.18
1732698525,3046724.02,2.142974E+09,2100954.37,271498.40,1.909600E+08,187215.66
1732698535,2522985.16,2.168203E+09,2105051.73,224801.53,1.932080E+08,187580.57
1732698545,2929314.29,2.197497E+09,2112977.33,261000.03,1.958180E+08,188286.53
1732698555,2892349.87,2.226420E+09,2120399.92,257700.17,1.983950E+08,188947.61
1732698565,2619097.23,2.252612E+09,2125104.70,233295.30,2.007280E+08,189365.99
1732698575,2842421.14,2.281035E+09,2131808.46,253405.09,2.032620E+08,189964.48
1732698585,2684180.94,2.307877E+09,2136923.03,239099.55,2.056530E+08,190419.43
1732698595,2946303.94,2.337340E+09,2144348.55,262499.82,2.082780E+08,191080.72
1732698605,2483573.44,2.362176E+09,2147432.40,221400.48,2.104920E+08,191356.35
1732698615,2838545.31,2.390561E+09,2153658.67,252999.05,2.130220E+08,191911.70
1732698625,2908455.54,2.419646E+09,2160397.91,259100.67,2.156130E+08,192511.60
1732698635,2923002.44,2.448876E+09,2167146.62,260500.04,2.182180E+08,193113.26
1732698645,2482328.37,2.473699E+09,2169911.38,221099.68,2.204290E+08,193358.76
1732698655,2776529.28,2.501465E+09,2175186.39,247496.19,2.229040E+08,193829.53
1732698665,2905504.35,2.530519E+09,2181482.15,258803.77,2.254920E+08,194389.64
1732698675,2628612.26,2.556806E+09,2185303.76,234300.74,2.278350E+08,194730.76
1732698685,2689154.34,2.583697E+09,2189573.71,239698.43,2.302320E+08,195111.84
1732698695,2865940.12,2.612356E+09,2195257.42,255301.79,2.327850E+08,195617.64

Summary:
loaded 2617920000 metrics in 1193.008sec with 50 workers (mean rate 2194386.59 metrics/sec)
loaded 233280000 rows in 1193.008sec with 50 workers (mean rate 195539.40 rows/sec)
