/binary/tsbs/bin/tsbs_generate_queries --queries 100000 --query-type single-groupby-1-1-1 --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format iotdb --file /binary/tsbs/bin/queries && /binary/tsbs/bin/tsbs_generate_data --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format iotdb --file /binary/tsbs/bin/data && /binary/tsbs/bin/tsbs_load_iotdb --host 172.31.19.163 --user stackit --password PjjeGSGKUBOzG9duX0C3VtQD6BU33qoECMqY2MmF7feQx7v0j7flv3tlyeOer3lu --batch-size 1000 --seed 123 --workers 50 --file /binary/tsbs/bin/data
2023/08/10 12:25:46 tsbs_load_iotdb target: 172.31.19.163:6667, no timeout for session opening check. Loading with 50 workers.
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1691673416,599329.04,2.322798E+09,756611.71,52902.56,2.069980E+08,67426.06
1691673426,543598.29,2.328234E+09,755920.11,48999.85,2.074880E+08,67366.23
1691673436,779681.56,2.336031E+09,755997.01,69298.36,2.081810E+08,67372.48
1691673446,675815.76,2.342789E+09,755738.37,60001.40,2.087810E+08,67348.71
1691673456,696783.47,2.349757E+09,755548.80,61998.53,2.094010E+08,67331.50
1691673466,690296.01,2.356660E+09,755339.65,61199.65,2.100130E+08,67311.85
1691673476,656700.29,2.363227E+09,755024.51,59000.03,2.106030E+08,67285.30
1691673486,642668.27,2.369654E+09,754666.67,56597.21,2.111690E+08,67251.26
1691673496,889562.40,2.378549E+09,755094.88,80005.61,2.119690E+08,67291.74
1691673506,357904.39,2.382128E+09,753837.96,31600.39,2.122850E+08,67178.80
1691673516,753397.62,2.389662E+09,753836.57,67499.79,2.129600E+08,67179.81
1691673526,750452.54,2.397167E+09,753825.93,66095.82,2.136210E+08,67176.40
1691673536,734528.28,2.404512E+09,753765.44,65302.51,2.142740E+08,67170.53
1691673546,692998.51,2.411442E+09,753575.54,61899.87,2.148930E+08,67154.06
1691673556,689852.87,2.418341E+09,753377.02,62495.73,2.155180E+08,67139.54
1691673566,394438.25,2.422285E+09,752262.41,34603.36,2.158640E+08,67038.51
1691673576,599561.21,2.428281E+09,751789.62,53696.53,2.164010E+08,66997.20
1691673586,723922.46,2.435520E+09,751703.61,64502.00,2.170460E+08,66989.50
1691673596,1194535.10,2.447465E+09,753066.13,106303.12,2.181090E+08,67110.46
1691673606,309291.12,2.450558E+09,751704.82,27199.22,2.183810E+08,66988.03
1691673616,686059.49,2.457419E+09,751504.06,61096.39,2.189920E+08,66970.01
1691673626,802502.35,2.465444E+09,751659.54,71500.21,2.197070E+08,66983.82
1691673636,622556.60,2.471669E+09,751267.16,55405.04,2.202610E+08,66948.63
1691673646,886029.88,2.480530E+09,751675.57,78993.75,2.210510E+08,66985.13
1691673656,616442.46,2.486694E+09,751267.04,55303.81,2.216040E+08,66949.85
1691673666,663343.86,2.493328E+09,751002.19,59494.96,2.221990E+08,66927.39
1691673676,719326.98,2.500521E+09,750907.07,64202.41,2.228410E+08,66919.21
1691673686,581989.35,2.506341E+09,750401.32,52099.05,2.233620E+08,66874.83
1691673696,603727.25,2.512378E+09,749963.50,52802.38,2.238900E+08,66832.83
1691673706,814022.71,2.520518E+09,750154.15,72602.03,2.246160E+08,66850.00
1691673716,757200.80,2.528090E+09,750175.06,68100.07,2.252970E+08,66853.71
1691673726,1012401.52,2.538214E+09,750950.88,90400.14,2.262010E+08,66923.37
1691673736,706772.23,2.545282E+09,750820.55,62597.54,2.268270E+08,66910.61
1691673746,754930.20,2.552831E+09,750832.64,66902.68,2.274960E+08,66910.59
1691673756,704650.59,2.559878E+09,750697.20,62495.62,2.281210E+08,66897.64
1691673766,897109.56,2.568849E+09,751125.30,79700.85,2.289180E+08,66935.08
1691673776,917340.70,2.578022E+09,751609.87,82203.65,2.297400E+08,66979.59
1691673786,865200.76,2.586674E+09,751940.08,77900.07,2.305190E+08,67011.33
1691673796,584371.94,2.592518E+09,751454.35,51997.50,2.310390E+08,66967.81
1691673806,508524.23,2.597603E+09,750752.27,44902.14,2.314880E+08,66904.04
1691673816,686179.02,2.604465E+09,750566.18,60498.15,2.320930E+08,66885.58
1691673826,607312.14,2.610538E+09,750154.54,54401.09,2.326370E+08,66849.71
1691673836,667414.17,2.617212E+09,749917.46,59801.27,2.332350E+08,66829.51
1691673846,70799.03,2.617920E+09,747977.10,5399.93,2.332890E+08,66654.00
1691673856,0.00,2.617920E+09,745846.12,0.00,2.332890E+08,66464.10
1691673866,0.00,2.617920E+09,743727.12,0.00,2.332890E+08,66275.27
1691673876,0.00,2.617920E+09,741620.35,0.00,2.332890E+08,66087.53
1691673886,0.00,2.617920E+09,739525.25,0.00,2.332890E+08,65900.83
1691673896,0.00,2.617920E+09,737442.23,0.00,2.332890E+08,65715.21
1691673906,0.00,2.617920E+09,735370.74,0.00,2.332890E+08,65530.61
1691673916,0.00,2.617920E+09,733310.90,0.00,2.332890E+08,65347.06
1691673926,0.00,2.617920E+09,731262.45,0.00,2.332890E+08,65164.51

Summary:
loaded 2617920000 metrics in 3582.791sec with 50 workers (mean rate 730692.88 metrics/sec)
loaded 233289000 rows in 3582.791sec with 50 workers (mean rate 65113.76 rows/sec)
