time,measurement,field,value,application,batchId,configurationId,cpu,executionCounter,host,projectId,userId
2026-08-12 08:02:40+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu-total,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:02:40+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu0,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:02:40+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu1,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:02:50+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu-total,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:02:50+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu0,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:02:50+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu1,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:00+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu-total,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:00+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu0,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:00+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu1,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:10+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu-total,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:10+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu0,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:10+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu1,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:20+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu-total,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:20+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu0,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:20+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu1,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:30+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu-total,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:30+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu0,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:30+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu1,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:40+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu-total,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:40+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu0,1,ip-172-31-19-80,ranking,benchANT
2026-08-12 08:03:40+00:00,cpu,usage_guest,0.0,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,cpu1,1,ip-172-31-19-80,ranking,benchANT
