time,measurement,field,value,application,batchId,configurationId,executionCounter,host,name,projectId,userId
2026-08-12 08:02:40+00:00,diskio,io_time,70,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop0,ranking,benchANT
2026-08-12 08:02:40+00:00,diskio,io_time,24,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop1,ranking,benchANT
2026-08-12 08:02:40+00:00,diskio,io_time,665,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop2,ranking,benchANT
2026-08-12 08:02:40+00:00,diskio,io_time,1,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop3,ranking,benchANT
2026-08-12 08:02:40+00:00,diskio,io_time,86141,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1,ranking,benchANT
2026-08-12 08:02:40+00:00,diskio,io_time,96739,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p1,ranking,benchANT
2026-08-12 08:02:40+00:00,diskio,io_time,82,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p14,ranking,benchANT
2026-08-12 08:02:40+00:00,diskio,io_time,115,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p15,ranking,benchANT
2026-08-12 08:02:40+00:00,diskio,io_time,117,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p16,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,70,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop0,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,24,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop1,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,665,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop2,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,1,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop3,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,86450,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,97060,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p1,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,82,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p14,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,115,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p15,ranking,benchANT
2026-08-12 08:02:50+00:00,diskio,io_time,117,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p16,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,70,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop0,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,24,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop1,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,665,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop2,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,1,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop3,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,87041,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,97675,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p1,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,82,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p14,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,115,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p15,ranking,benchANT
2026-08-12 08:03:00+00:00,diskio,io_time,117,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,nvme0n1p16,ranking,benchANT
2026-08-12 08:03:10+00:00,diskio,io_time,70,dbms,07-2026,couchbase-802-vanilla-ce-xsmall-small-aws-2026,1,ip-172-31-19-80,loop0,ranking,benchANT
