time,measurement,field,value,application,batchId,configurationId,executionCounter,host,interface,projectId,userId
2026-08-12 10:30:30+00:00,net,bytes_recv,4344823827,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:30:40+00:00,net,bytes_recv,4344959385,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:30:50+00:00,net,bytes_recv,4345270807,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:31:00+00:00,net,bytes_recv,4346176162,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:31:10+00:00,net,bytes_recv,4349464722,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:31:20+00:00,net,bytes_recv,4361963274,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:31:30+00:00,net,bytes_recv,4412510773,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:31:40+00:00,net,bytes_recv,4678581486,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:31:50+00:00,net,bytes_recv,5066160794,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:32:00+00:00,net,bytes_recv,5444741098,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:32:10+00:00,net,bytes_recv,5837163424,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:32:20+00:00,net,bytes_recv,6221901326,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:32:30+00:00,net,bytes_recv,6601238662,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
2026-08-12 10:32:40+00:00,net,bytes_recv,6959624957,dbms,08-2026,couchbase-802-vanilla-ee-small-medium-aws,1,ip-172-31-29-153,ens5,ranking,benchANT
