Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1114,1114.000,4744,21728,42163,64095,86857,150768,192189,248770,312180
1,1418,1418.000,3530,18088,36407,52471,73110,114549,140653,219252,332518
2,1659,1659.000,3375,17065,33705,45722,60867,93851,121386,193644,318584
3,1729,1729.000,3157,16811,31793,42911,58859,84380,117682,164516,350900
4,1839,1839.000,3141,16361,31343,40765,55228,81107,105766,152198,206780
5,1941,1941.000,3350,15712,29460,38582,53942,74529,97644,144420,204708
6,1913,1913.000,3049,16050,28541,38971,53856,79814,98608,147883,205530
7,2004,2004.000,2976,15870,27132,37293,52596,72161,91130,141333,191279
8,2180,2180.000,2635,14675,26196,34936,48564,66589,84573,133026,172421
9,2096,2096.000,2631,14535,26854,35281,49551,68864,86533,128932,214492
10,2080,2080.000,2693,14124,25817,36084,49204,72322,97829,144297,265881
11,2201,2201.000,2522,14327,25842,34565,48389,66001,86133,127658,237881
12,2138,2138.000,2669,14227,27333,34808,47008,66471,88274,135268,226194
13,2163,2163.000,2656,13829,25667,34521,46271,68622,87254,138644,231605
14,2223,2223.000,2688,14011,27214,34100,45790,63268,84953,131676,299438
15,2306,2306.000,2637,13177,24584,32175,45621,62482,77643,119368,164260
16,2296,2296.000,2326,13543,23621,32706,45038,62887,80442,130357,286259
17,2430,2430.000,2563,13440,23007,30849,43292,58747,73623,116545,179676
18,2256,2256.000,2728,13538,24656,32872,45848,62407,83367,129148,188800
19,2466,2466.000,2444,12756,20705,30559,42877,58282,79502,124047,167141
20,2393,2393.000,2495,13154,23931,31563,44219,59522,74629,119066,189628
21,2372,2372.000,2466,13338,24094,31626,43876,60128,76711,116378,195844
22,2424,2424.000,2432,12895,22588,30815,43172,59861,77827,112558,185612
23,2385,2385.000,2480,13007,23199,31416,43275,60645,79717,122494,189804
24,2548,2548.000,2548,13014,22188,29391,40569,53357,68590,110099,152209
25,2167,2167.000,2751,13409,26325,34898,47320,69996,93754,145302,229045
26,2374,2374.000,2737,13157,23867,31472,43412,60735,79188,120686,183390
