time,measurement,field,value,application,batchId,configurationId,cpu,executionCounter,host,projectId,userId
2026-08-12 11:03:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu-total,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu0,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu1,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu2,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu3,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu-total,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu0,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu1,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu2,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu3,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu-total,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu0,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu1,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu2,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:03:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu3,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu-total,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu0,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu1,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu2,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu3,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu-total,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu0,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu1,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu2,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu3,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu-total,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu0,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu1,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu2,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu3,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu-total,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu0,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu1,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu2,1,ip-172-31-17-239,ranking,benchANT
2026-08-12 11:04:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,cpu3,1,ip-172-31-17-239,ranking,benchANT
