time,measurement,field,value,application,batchId,configurationId,device,executionCounter,fstype,host,mode,path,projectId,userId
2026-08-12 11:03:30+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,efivarfs,1,efivarfs,ip-172-31-17-239,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 11:03:30+00:00,disk,free,94471933952.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p1,1,ext4,ip-172-31-17-239,rw,/,ranking,benchANT
2026-08-12 11:03:30+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p15,1,vfat,ip-172-31-17-239,rw,/boot/efi,ranking,benchANT
2026-08-12 11:03:30+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p16,1,ext4,ip-172-31-17-239,rw,/boot,ranking,benchANT
2026-08-12 11:03:40+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,efivarfs,1,efivarfs,ip-172-31-17-239,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 11:03:40+00:00,disk,free,94470725632.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p1,1,ext4,ip-172-31-17-239,rw,/,ranking,benchANT
2026-08-12 11:03:40+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p15,1,vfat,ip-172-31-17-239,rw,/boot/efi,ranking,benchANT
2026-08-12 11:03:40+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p16,1,ext4,ip-172-31-17-239,rw,/boot,ranking,benchANT
2026-08-12 11:03:50+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,efivarfs,1,efivarfs,ip-172-31-17-239,rw,/sys/firmware/efi/efivars,ranking,benchANT
2026-08-12 11:03:50+00:00,disk,free,94468227072.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p1,1,ext4,ip-172-31-17-239,rw,/,ranking,benchANT
2026-08-12 11:03:50+00:00,disk,free,102995968.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p15,1,vfat,ip-172-31-17-239,rw,/boot/efi,ranking,benchANT
2026-08-12 11:03:50+00:00,disk,free,760246272.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,nvme0n1p16,1,ext4,ip-172-31-17-239,rw,/boot,ranking,benchANT
2026-08-12 11:04:00+00:00,disk,free,122815.0,dbms,08-2026,couchbase-802-vanilla-ee-medium-medium-aws,efivarfs,1,efivarfs,ip-172-31-17-239,rw,/sys/firmware/efi/efivars,ranking,benchANT
