time,measurement,field,value,application,batchId,configurationId,executionCounter,host,projectId,userId
2026-08-12 14:00:20+00:00,mem,active,5279264768.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:00:30+00:00,mem,active,5279612928.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:00:40+00:00,mem,active,5279653888.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:00:50+00:00,mem,active,5279674368.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:01:00+00:00,mem,active,5281853440.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:01:10+00:00,mem,active,5280751616.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:01:20+00:00,mem,active,5284761600.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:01:30+00:00,mem,active,5299634176.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:01:40+00:00,mem,active,5343858688.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:01:50+00:00,mem,active,5877547008.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:02:00+00:00,mem,active,6600597504.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:02:10+00:00,mem,active,7290224640.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:02:20+00:00,mem,active,7969882112.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:02:30+00:00,mem,active,8654553088.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:02:40+00:00,mem,active,9347211264.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
2026-08-12 14:02:50+00:00,mem,active,10030809088.0,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ranking,benchANT
