time,measurement,field,value,application,batchId,configurationId,executionCounter,host,interface,projectId,userId
2026-08-12 14:00:20+00:00,net,bytes_recv,4671314700,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:00:30+00:00,net,bytes_recv,4671512189,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:00:40+00:00,net,bytes_recv,4671661152,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:00:50+00:00,net,bytes_recv,4671866035,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:01:00+00:00,net,bytes_recv,4672371052,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:01:10+00:00,net,bytes_recv,4673386694,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:01:20+00:00,net,bytes_recv,4677010976,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:01:30+00:00,net,bytes_recv,4691402715,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:01:40+00:00,net,bytes_recv,4759068824,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:01:50+00:00,net,bytes_recv,5223865591,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:02:00+00:00,net,bytes_recv,5871260892,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:02:10+00:00,net,bytes_recv,6517991338,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:02:20+00:00,net,bytes_recv,7160451427,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
2026-08-12 14:02:30+00:00,net,bytes_recv,7801782333,dbms,08-2026,couchbase-802-vanilla-ee-large-large-aws,1,ip-172-31-25-249,ens5,ranking,benchANT
