time,measurement,field,value,application,batchId,configurationId,cpu,executionCounter,host,projectId,userId
2026-08-12 08:58:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:58:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:58:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:58:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:58:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:50+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:00+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:10+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:20+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu2,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:30+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu3,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu-total,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu0,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:40+00:00,cpu,usage_guest,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,cpu1,1,ip-172-31-29-164,ranking,benchANT
