time,measurement,field,value,application,batchId,configurationId,executionCounter,host,projectId,userId
2026-08-12 08:58:50+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:00+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:10+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:20+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:30+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:40+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 08:59:50+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:00+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:10+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:20+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:30+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:40+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:00:50+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:00+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:10+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:20+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:30+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:40+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:01:50+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:02:00+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:02:10+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:02:20+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:02:30+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:02:40+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:02:50+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:03:00+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:03:10+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:03:20+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:03:30+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:03:40+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:03:50+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:04:00+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:04:10+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:04:20+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:04:30+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:04:40+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:04:50+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:05:00+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:05:10+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:05:20+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:05:30+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:05:40+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:05:50+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:06:00+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:06:10+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:06:20+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
2026-08-12 09:06:30+00:00,swap,free,0.0,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ranking,benchANT
